time_hours,LTC 1 (x=8.0m)_elevation_m,LTC 2 (x=10.0m)_elevation_m,LTC 3 (x=12.5m)_elevation_m,LTC 1 (x=8.0m)_depth_m,LTC 2 (x=10.0m)_depth_m,LTC 3 (x=12.5m)_depth_m
121.5,1.199980302526667,1.199979228331162,1.1999809066371752,3.800019697473333,3.800020771668838,3.800019093362825
122.0,1.1999803546524102,1.1999792831409453,1.1999809568999238,3.80001964534759,3.8000207168590547,3.800019043100076
122.5,1.1999804088356072,1.1999793401902188,1.199981009281894,3.800019591164393,3.800020659809781,3.800018990718106
123.0,1.1999804639275182,1.1999793982163376,1.199981062567377,3.8000195360724818,3.8000206017836624,3.8000189374326228
123.5,1.1999806499114145,1.1999795942626006,1.1999812428255536,3.8000193500885855,3.800020405737399,3.8000187571744464
124.0,1.1999807014449226,1.199979648453664,1.1999812925205335,3.8000192985550774,3.800020351546336,3.8000187074794667
124.5,1.1999807549763735,1.1999797048219196,1.1999813442767902,3.8000192450236265,3.80002029517808,3.8000186557232096
125.0,1.1999808093752775,1.19997976212375,1.199981396896426,3.8000191906247225,3.80002023787625,3.800018603103574
125.5,1.1999808641793406,1.1999798198639788,1.1999814499180221,3.8000191358206594,3.800020180136021,3.800018550081978
126.0,1.1999810541145877,1.1999800201109712,1.199981634023729,3.8000189458854123,3.800019979889029,3.800018365976271
126.5,1.1999811053232017,1.199980073964599,1.1999816834055386,3.800018894676798,3.800019926035401,3.8000183165944614
127.0,1.199981158331075,1.1999801297888237,1.1999817346599784,3.800018841668925,3.8000198702111763,3.8000182653400216
127.5,1.1999812120953932,1.199980186430099,1.1999817866704217,3.800018787904607,3.800019813569901,3.8000182133295786
128.0,1.1999812661928861,1.1999802434340516,1.1999818390130497,3.800018733807114,3.8000197565659484,3.8000181609869506
128.5,1.1999814540222322,1.1999804414861337,1.1999820210933707,3.8000185459777676,3.800019558513866,3.800017978906629
129.0,1.1999815044907016,1.1999804945666115,1.1999820697647652,3.800018495509298,3.8000195054333883,3.800017930235235
129.5,1.1999815567055665,1.1999805495621536,1.1999821202567431,3.8000184432944337,3.8000194504378464,3.800017879743257
130.0,1.199981609640616,1.1999806053366882,1.1999821714693533,3.800018390359384,3.8000193946633116,3.8000178285306467
130.5,1.199981662881664,1.1999806614453403,1.1999822229877084,3.800018337118336,3.8000193385546597,3.8000177770122914
131.0,1.1999817162884177,1.199980717736442,1.19998227467024,3.8000182837115823,3.800019282263558,3.8000177253297602
131.5,1.1999817698109758,1.1999807741555428,1.19998232646629,3.800018230189024,3.800019225844457,3.80001767353371
132.0,1.1999819627041586,1.1999809775986658,1.1999825134681985,3.8000180372958416,3.800019022401334,3.8000174865318015
132.5,1.1999820128409198,1.1999810303368001,1.1999825618190425,3.8000179871590802,3.8000189696632,3.8000174381809577
133.0,1.1999820644535077,1.199981084708306,1.1999826117331023,3.8000179355464923,3.800018915291694,3.8000173882668977
133.5,1.1999821166372016,1.1999811397021605,1.199982662223524,3.8000178833627984,3.8000188602978398,3.800017337776476
134.0,1.1999821690317527,1.1999811949299395,1.1999827129274752,3.8000178309682475,3.8000188050700605,3.800017287072525
134.5,1.1999822215265312,1.1999812502710987,1.1999827637321063,3.8000177784734688,3.8000187497289013,3.8000172362678937
135.0,1.1999822740884785,1.199981305688887,1.1999828146031064,3.8000177259115215,3.800018694311113,3.800017185396894
135.5,1.1999823267062368,1.199981361170289,1.1999828655285276,3.8000176732937634,3.800018638829711,3.8000171344714726
136.0,1.199982379372797,1.1999814167072778,1.1999829165012004,3.800017620627203,3.8000185832927222,3.8000170834987994
136.5,1.1999825735954022,1.1999816216124741,1.1999831048049765,3.800017426404598,3.800018378387526,3.8000168951950233
137.0,1.1999826230498252,1.1999816736423778,1.1999831524987408,3.8000173769501746,3.8000183263576224,3.8000168475012592
137.5,1.1999826737805628,1.1999817270975146,1.1999832015647154,3.800017326219437,3.800018272902485,3.8000167984352844
138.0,1.1999827249649158,1.1999817810514164,1.1999832510931132,3.800017275035084,3.8000182189485834,3.800016748906887
138.5,1.199982776280887,1.199981835155703,1.199983300758197,3.800017223719113,3.800018164844297,3.800016699241803
139.0,1.1999828276394244,1.1999818893124627,1.1999833504680495,3.8000171723605756,3.800018110687537,3.8000166495319503
139.5,1.199982879020065,1.1999819434981769,1.1999834002006011,3.800017120979935,3.8000180565018233,3.800016599799399
140.0,1.199982930419311,1.19998199770809,1.199983449951544,3.800017069580689,3.80001800229191,3.800016550048456
140.5,1.199982981835457,1.1999820519397517,1.1999834997188619,3.800017018164543,3.8000179480602485,3.800016500281138
141.0,1.199983033265076,1.1999821061891052,1.1999835494991045,3.800016966734924,3.800017893810895,3.8000164505008955
141.5,1.1999830847028556,1.1999821604502265,1.199983599287095,3.800016915297144,3.8000178395497732,3.800016400712905
142.0,1.199983136142203,1.1999822147159123,1.199983649076457,3.800016863857797,3.800017785284088,3.800016350923543
142.5,1.1999831875758602,1.1999822689783055,1.1999836988601862,3.80001681242414,3.8000177310216943,3.800016301139814
143.0,1.1999832389963663,1.1999823232293683,1.1999837486310878,3.8000167610036337,3.800017676770632,3.800016251368912
143.5,1.1999832903963594,1.1999823774611902,1.1999837983820656,3.8000167096036406,3.80001762253881,3.800016201617934
144.0,1.1999833739368861,1.199982465613825,1.1999838792739663,3.8000166260631136,3.800017534386175,3.800016120726034
144.5,1.1999834563317353,1.1999825524025314,1.199983958527376,3.8000165436682645,3.800017447597469,3.800016041472624
145.0,1.1999835403920653,1.199982640342959,1.19998403673244,3.8000164596079347,3.800017359657041,3.80001596326756
145.5,1.199983634054274,1.1999827365330995,1.1999841144776096,3.800016365945726,3.8000172634669003,3.8000158855223907
146.0,1.1999837575098802,1.1999828597325894,1.1999841933715811,3.80001624249012,3.8000171402674106,3.800015806628419
146.5,1.1999839538421,1.199983051503162,1.1999842776972525,3.8000160461579,3.800016948496838,3.8000157223027475
147.0,1.1999843028693267,1.1999833914788944,1.1999843773487613,3.8000156971306733,3.800016608521106,3.8000156226512387
147.5,1.1999849367332724,1.1999840153477295,1.1999845123186277,3.8000150632667276,3.8000159846522705,3.8000154876813723
148.0,1.1999860552018575,1.1999851331547093,1.1999847186630606,3.8000139447981427,3.8000148668452907,3.8000152813369397
148.5,1.199987938659256,1.1999870452464163,1.1999850555201763,3.8000120613407438,3.8000129547535835,3.8000149444798237
149.0,1.1999909572082956,1.199990153570067,1.19998561248549,3.8000090427917046,3.800009846429933,3.8000143875145103
149.5,1.1999969450589183,1.1999962060339857,1.1999868743583422,3.8000030549410817,3.800003793966014,3.800013125641658
150.0,1.2000057551872978,1.2000050482716444,1.199988903480565,3.7999942448127024,3.7999949517283556,3.8000110965194347
150.5,1.2000280724139278,1.2000261030202897,1.1999951337350983,3.799971927586072,3.7999738969797106,3.800004866264902
151.0,1.2000543233691836,1.2000506474445554,1.2000032152984057,3.7999456766308164,3.7999493525554446,3.7999967847015945
151.5,1.200087518664047,1.2000819075747122,1.200014035830377,3.7999124813359533,3.7999180924252878,3.7999859641696228
152.0,1.2001288371494885,1.2001210493920431,1.200028271183055,3.7998711628505113,3.799878950607957,3.799971728816945
152.5,1.2001793452796892,1.2001692737910388,1.20004655209905,3.799820654720311,3.7998307262089615,3.79995344790095
153.0,1.200242525616753,1.2002291729742727,1.2000709240817353,3.799757474383247,3.7997708270257275,3.7999290759182647
153.5,1.2003154400037532,1.2002994774999602,1.2000999635168912,3.7996845599962468,3.7997005225000398,3.799900036483109
154.0,1.2004006148715098,1.2003824567808077,1.2001348992215652,3.79959938512849,3.7996175432191923,3.799865100778435
154.5,1.200499506031467,1.2004795417827105,1.2001765914606222,3.799500493968533,3.7995204582172892,3.799823408539378
155.0,1.200613438924358,1.2005920887531487,1.2002258377937947,3.799386561075642,3.7994079112468513,3.799774162206205
155.5,1.200743710191135,1.2007214180333234,1.200283439261198,3.799256289808865,3.799278581966677,3.799716560738802
156.0,1.2008915853254973,1.2008688082356616,1.2003502025106954,3.7991084146745027,3.7991311917643387,3.7996497974893044
156.5,1.2010582837667678,1.201035474622492,1.2004269346204954,3.798941716233232,3.798964525377508,3.7995730653795046
157.0,1.201244958746228,1.20122252832576,1.2005144338081102,3.798755041253772,3.79877747167424,3.7994855661918896
157.5,1.2014526703372717,1.2014309242796732,1.2006134741160566,3.7985473296627283,3.7985690757203265,3.7993865258839437
158.0,1.2016823631885862,1.2016614340004799,1.2007247890328605,3.7983176368114138,3.7983385659995204,3.7992752109671395
158.5,1.201934850494199,1.2019146540541845,1.2008490576517634,3.798065149505801,3.7980853459458155,3.799150942348237
159.0,1.2022108126878548,1.2021910477347555,1.2009868979586837,3.797789187312145,3.7978089522652443,3.7990131020413163
159.5,1.2025108067330124,1.2024909932037258,1.2011388645180754,3.797489193266988,3.7975090067962745,3.798861135481925
160.0,1.2028352964361153,1.2028148335636342,1.2013054572015796,3.797164703563885,3.797185166436366,3.7986945427984207
160.5,1.2031846221461675,1.2031628313895542,1.2014871078246405,3.7968153778538323,3.7968371686104456,3.7985128921753595
161.0,1.2035590198375787,1.2035351728630315,1.201684192714792,3.796440980162421,3.7964648271369685,3.798315807285208
161.5,1.2039586831824107,1.2039320222945626,1.2018970611150581,3.7960413168175893,3.7960679777054374,3.798102938884942
162.0,1.2043837534339994,1.2043535005719987,1.2021260309754727,3.7956162465660004,3.7956464994280013,3.7978739690245273
162.5,1.204834183020779,1.2047995413471564,1.2023713253251005,3.795165816979221,3.7952004586528436,3.7976286746748995
163.0,1.2053095993645302,1.20526905332547,1.2026338370776026,3.79469040063547,3.7947309466745303,3.7973661629223976
163.5,1.2058108285048375,1.2057643229463288,1.2029130377023811,3.7941891714951623,3.7942356770536714,3.7970869622976187
164.0,1.2063372116649576,1.2062843247534492,1.2032091315037892,3.7936627883350424,3.793715675246551,3.7967908684962106
164.5,1.2068884139311549,1.2068290432970052,1.2035222252612598,3.793111586068845,3.793170956702995,3.79647777473874
165.0,1.207464170894034,1.2073986118706306,1.2038524879388597,3.792535829105966,3.7926013881293694,3.7961475120611405
165.5,1.208064206838687,1.2079932974168381,1.204200026870182,3.791935793161313,3.792006702583162,3.795799973129818
166.0,1.2086882852128555,1.2086134390949663,1.20456496144716,3.7913117147871445,3.7913865609050337,3.79543503855284
166.5,1.2093364743294763,1.2092574612981937,1.2049501709949773,3.7906635256705234,3.7907425387018066,3.7950498290050225
167.0,1.2100081984009838,1.2099287076857335,1.2053519410656002,3.789991801599016,3.7900712923142663,3.7946480589344
167.5,1.210703732925226,1.210626953442995,1.205771527292476,3.789296267074774,3.789373046557005,3.794228472707524
168.0,1.21142322554919,1.2113525137912726,1.2062093741558846,3.78857677445081,3.7886474862087276,3.7937906258441156
168.5,1.2121681273780172,1.212111695565933,1.2066621169894842,3.787831872621983,3.787888304434067,3.7933378830105156
169.0,1.2129357102635838,1.212893446344894,1.2071350802225047,3.787064289736416,3.7871065536551063,3.7928649197774953
169.5,1.21372736734153,1.213703194345281,1.2076273428267847,3.78627263265847,3.786296805654719,3.7923726571732153
170.0,1.2145437672654236,1.2145415316662853,1.2081393511268874,3.7854562327345764,3.7854584683337147,3.7918606488731124
170.5,1.215385143148023,1.215408854146538,1.208671341432149,3.7846148568519773,3.784591145853462,3.791328658567851
171.0,1.216250768568648,1.216303182814391,1.2092244087179367,3.7837492314313517,3.783696817185609,3.7907755912820633
171.5,1.2171404938345312,1.217219518557162,1.2097973022748647,3.782859506165469,3.7827804814428383,3.7902026977251353
172.0,1.2180514381413554,1.218155292900693,1.2103892209498155,3.781948561858645,3.781844707099307,3.7896107790501845
172.5,1.21898232095132,1.2191140507992648,1.2109999135210279,3.78101767904868,3.7808859492007354,3.789000086478972
173.0,1.219933645013012,1.2200978367713664,1.2116292081923328,3.780066354986988,3.7799021632286336,3.788370791807667
173.5,1.2209044136245202,1.2211040979367862,1.2122802128809267,3.7790955863754796,3.778895902063214,3.787719787119073
174.0,1.2218934340448417,1.222137309636429,1.2129479351748003,3.7781065659551585,3.777862690363571,3.7870520648251995
174.5,1.2228996451561667,1.223195168749988,1.2136334385584087,3.7771003548438333,3.776804831250012,3.786366561441591
175.0,1.223922214605007,1.2242755350156524,1.2143362981748418,3.776077785394993,3.7757244649843473,3.7856637018251584
175.5,1.2249601593053472,1.2253763285572503,1.2150561652550051,3.775039840694653,3.7746236714427495,3.784943834744995
176.0,1.2260119575685056,1.2264952838614374,1.215792704027804,3.7739880424314944,3.7735047161385626,3.784207295972196
176.5,1.2270757430685493,1.2276293790850978,1.2165446212428208,3.772924256931451,3.772370620914902,3.7834553787571794
177.0,1.2281496209438287,1.2287755147746422,1.2173109441021712,3.771850379056171,3.771224485225358,3.782689055897829
177.5,1.2292317008381852,1.229930611365758,1.2180907961267207,3.7707682991618148,3.770069388634242,3.7819092038732793
178.0,1.2303198468373204,1.231091260978078,1.218882156756615,3.7696801531626796,3.768908739021922,3.781117843243385
178.5,1.2314116942691153,1.2322541275807228,1.2196836584037265,3.7685883057308844,3.767745872419277,3.7803163415962735
179.0,1.2325047156865683,1.2334160103504659,1.2204941767206214,3.7674952843134317,3.766583989649534,3.7795058232793783
179.5,1.2335963042272369,1.2345737898194948,1.2213123501836685,3.7664036957727633,3.765426210180505,3.7786876498163315
180.0,1.2346837989617185,1.2357242284101277,1.222135417165547,3.7653162010382815,3.7642757715898725,3.777864582834453
180.5,1.2357645910256077,1.2368643036068527,1.222961742744232,3.7642354089743923,3.7631356963931473,3.777038257255768
181.0,1.2368361603583196,1.2379912462254103,1.2237900894894587,3.76316383964168,3.7620087537745897,3.7762099105105413
181.5,1.237896135347608,1.2391025460322351,1.2246190062584499,3.762103864652392,3.7608974539677646,3.77538099374155
182.0,1.238942274147754,1.2401957753797113,1.2254455576258234,3.761057725852246,3.7598042246202885,3.7745544423741766
182.5,1.2399725026544968,1.2412687917682188,1.2262683986874752,3.7600274973455035,3.758731208231781,3.773731601312525
183.0,1.240984930729065,1.2423197472280791,1.2270865393206456,3.759015069270935,3.757680252771921,3.772913460679354
183.5,1.24197786432279,1.2433470569597331,1.2278987742788459,3.7580221356772103,3.756652943040267,3.772101225721154
184.0,1.2429497764065836,1.2443492517547539,1.228702447020915,3.7570502235934162,3.7556507482452464,3.7712975529790853
184.5,1.2438993174113318,1.2453251024308525,1.229496655146636,3.7561006825886682,3.7546748975691475,3.7705033448533642
185.0,1.2448253108655183,1.2462735934651243,1.2302807513538419,3.7551746891344817,3.7537264065348754,3.769719248646158
185.5,1.2457267397340115,1.2471938757729557,1.2310538969212295,3.7542732602659887,3.7528061242270443,3.7689461030787705
186.0,1.2466027133788913,1.2480851531349773,1.231814024708568,3.7533972866211087,3.7519148468650227,3.768185975291432
186.5,1.2474524703222578,1.2489467839609463,1.232560495896511,3.7525475296777424,3.751053216039054,3.767439504103489
187.0,1.2482759747820569,1.249779425716311,1.233293043822201,3.751724025217943,3.7502205742836887,3.7667069561777993
187.5,1.249101900861263,1.2506439595839856,1.2340156431644602,3.750898099138737,3.7493560404160142,3.76598435683554
188.0,1.2499090360558747,1.251487418163093,1.2347256942216545,3.7500909639441256,3.748512581836907,3.7652743057783455
188.5,1.2507039451233333,1.2522881464336657,1.235420882129231,3.749296054876667,3.7477118535663343,3.764579117870769
189.0,1.2514823199431273,1.2530471783871975,1.2361027487896725,3.7485176800568727,3.7469528216128025,3.7638972512103273
189.5,1.2522196235209841,1.2537605838167314,1.2367682897932315,3.7477803764790156,3.7462394161832684,3.7632317102067683
190.0,1.2529197707073907,1.254446372379375,1.2374187601246012,3.7470802292926093,3.745553627620625,3.7625812398753986
190.5,1.2535781099206442,1.2550930931285385,1.2380509190840525,3.7464218900793558,3.7449069068714618,3.7619490809159473
191.0,1.2542093969451447,1.2557119602140898,1.2386676892493012,3.7457906030548553,3.74428803978591,3.761332310750699
191.5,1.2548110111630968,1.2562966179782464,1.2392657554590525,3.745188988836903,3.743703382021754,3.7607342445409477
192.0,1.2553784337971767,1.2568487267742103,1.2398445660261617,3.7446215662028233,3.7431512732257897,3.7601554339738383
192.5,1.255919162315577,1.2573747305807121,1.2404077541780847,3.744080837684423,3.742625269419288,3.7595922458219153
193.0,1.2564289523052141,1.2578698962707067,1.2409512847471817,3.743571047694786,3.742130103729293,3.7590487152528183
193.5,1.2569096097374213,1.2583359868452353,1.2414756067063102,3.7430903902625787,3.7416640131547645,3.7585243932936896
194.0,1.2573647886815502,1.2587746802751478,1.2419810767788984,3.74263521131845,3.741225319724852,3.7580189232211016
194.5,1.257792888940654,1.2591894090842568,1.242471734884903,3.7422071110593462,3.740810590915743,3.7575282651150967
195.0,1.2581946552267709,1.2595778295103615,1.2429428865663892,3.741805344773229,3.7404221704896385,3.7570571134336106
195.5,1.2585726680292493,1.2599415522170665,1.243395263635074,3.7414273319707507,3.7400584477829337,3.7566047363649258
196.0,1.2589258763037865,1.2602813348456523,1.2438294379167296,3.7410741236962135,3.7397186651543475,3.7561705620832706
196.5,1.2592555463963182,1.2605999551545977,1.2442505530260142,3.740744453603682,3.7394000448454023,3.7557494469739856
197.0,1.2595622879654556,1.2608962600285363,1.244652680132022,3.7404377120345442,3.7391037399714637,3.755347319867978
197.5,1.2598479066691493,1.2611714272361263,1.2450368677914416,3.7401520933308507,3.7388285727638735,3.7549631322085584
198.0,1.2601120550044087,1.2614262362996027,1.2454040338733505,3.7398879449955915,3.7385737637003973,3.7545959661266495
198.5,1.2603555409021507,1.2616615351376717,1.2457548336173736,3.7396444590978493,3.7383384648623283,3.7542451663826264
199.0,1.2605791645671893,1.2618781527388139,1.2460897712039316,3.739420835432811,3.738121847261186,3.7539102287960686
199.5,1.2607838737615467,1.2620779671890847,1.2464145895723895,3.7392161262384533,3.737922032810915,3.7535854104276103
200.0,1.2609702433607606,1.262260458642883,1.2467217452974888,3.7390297566392396,3.737739541357117,3.7532782547025114
200.5,1.2611389490723055,1.262426294408236,1.2470131448979853,3.7388610509276945,3.737573705591764,3.752986855102015
201.0,1.261291017442287,1.2625762278470387,1.2472898570903435,3.738708982557713,3.7374237721529613,3.7527101429096565
201.5,1.2614266057106003,1.262710797358159,1.2475524676013487,3.7385733942894,3.7372892026418407,3.7524475323986515
202.0,1.261546356723349,1.2628305980673447,1.2478014261830057,3.7384536432766513,3.7371694019326553,3.7521985738169943
202.5,1.2616508828642412,1.262936224624848,1.2480371160139865,3.738349117135759,3.737063775375152,3.7519628839860135
203.0,1.2617408888929775,1.2630289004916373,1.2482663260775146,3.7382591111070225,3.736971099508363,3.7517336739224856
203.5,1.261816916958527,1.2631085212204196,1.248478635360084,3.738183083041473,3.7368914787795804,3.751521364639916
204.0,1.261879507382831,1.2631756618625498,1.248677893448273,3.7381204926171687,3.73682433813745,3.751322106551727
204.5,1.2619292172352499,1.263230872210498,1.2488650330123032,3.7380707827647504,3.7367691277895023,3.7511349669876966
205.0,1.2619665863347111,1.2632746746010124,1.2490405980662334,3.738033413665289,3.7367253253989876,3.7509594019337666
205.5,1.2619921346191725,1.2633075596071115,1.2492049858011993,3.7380078653808275,3.7366924403928885,3.7507950141988005
206.0,1.2620063619669062,1.2633299872943076,1.2493585489073133,3.737993638033094,3.7366700127056927,3.7506414510926867
206.5,1.2620097509767194,1.2633423955908532,1.249501635575879,3.7379902490232806,3.736657604409147,3.750498364424121
207.0,1.262002768522191,1.2633452044268922,1.2496345893438312,3.737997231477809,3.7366547955731075,3.750365410656169
207.5,1.2619858643939348,1.2633388155700418,1.2497577442481238,3.738014135606065,3.736661184429958,3.750242255751876
208.0,1.2619594680445707,1.2633236102010028,1.2498714221790952,3.7380405319554293,3.736676389798997,3.750128577820905
208.5,1.2619239855372384,1.263299947451324,1.2499759318848096,3.7380760144627616,3.736700052548676,3.7500240681151906
209.0,1.2618798005596898,1.2632682431186302,1.2500732719532814,3.73812019944031,3.73673175688137,3.7499267280467183
209.5,1.2618272813732256,1.2632288450510127,1.2501631820241093,3.7381727186267746,3.736771154948987,3.7498368179758907
210.0,1.2617667672959643,1.2631819143205856,1.2502423227685988,3.7382332327040357,3.736818085679414,3.7497576772314014
210.5,1.2616985449231108,1.2631277012902868,1.2503129870180105,3.738301455076889,3.736872298709713,3.7496870129819895
211.0,1.2616228997200156,1.2630664335141053,1.2503755843824451,3.738377100279984,3.7369335664858947,3.749624415617555
211.5,1.2615401053089392,1.262998316697562,1.2504303891778914,3.7384598946910605,3.737001683302438,3.7495696108221086
212.0,1.2614504236845507,1.2629235346541101,1.2504776292846564,3.7385495763154495,3.73707646534589,3.7495223707153436
212.5,1.261354103854243,1.2628422548309366,1.2505175101953392,3.7386458961457567,3.737157745169063,3.749482489804661
213.0,1.2612513824104228,1.262754638825839,1.2505502246713613,3.738748617589577,3.737245361174161,3.749449775328639
213.5,1.2611424876802213,1.2626608543130131,1.2505759579272695,3.738857512319779,3.737339145686987,3.7494240420727305
214.0,1.2610276444652029,1.262561083503325,1.2505948909836009,3.738972355534797,3.737438916496675,3.749405109016399
214.5,1.260907077090813,1.262455525999645,1.2506072028784994,3.7390929229091867,3.737544474000355,3.7493927971215006
215.0,1.2607810101645995,1.2623443965865233,1.250613071980496,3.7392189898354005,3.7376556034134767,3.7493869280195042
215.5,1.2606496669277072,1.262227919920474,1.250612676398525,3.739350333072293,3.7377720800795258,3.749387323601475
216.0,1.2605158533118506,1.2621062928434872,1.2506079783996222,3.7394841466881497,3.7378937071565126,3.7493920216003778
216.5,1.26037591879349,1.2619806083492209,1.2505966910099555,3.73962408120651,3.738019391650779,3.7494033089900443
217.0,1.2602312708596122,1.2618502290424283,1.2505795100734907,3.739768729140388,3.7381497709575715,3.7494204899265093
217.5,1.2600820791163458,1.2617154176765786,1.2505566809843869,3.739917920883654,3.7382845823234216,3.7494433190156133
218.0,1.2599286018848217,1.2615763691625859,1.2505284115317448,3.7400713981151785,3.7384236308374144,3.7494715884682552
218.5,1.2597710918972238,1.2614333109637639,1.2504948891213272,3.740228908102776,3.738566689036236,3.7495051108786726
219.0,1.2596098278796126,1.2612864987900603,1.2504563009630378,3.7403901721203874,3.73871350120994,3.749543699036962
219.5,1.2594451274000615,1.261136230852948,1.250412841114611,3.7405548725999385,3.738863769147052,3.7495871588853893
220.0,1.2592773586254764,1.2609828595100403,1.2503647172012897,3.7407226413745236,3.7390171404899597,3.7496352827987103
220.5,1.2591069476897971,1.2608267989825255,1.250312156639575,3.740893052310203,3.7391732010174747,3.749687843360425
221.0,1.258934360738955,1.2606687881800547,1.250255005958265,3.741065639261045,3.7393312118199455,3.749744994041735
221.5,1.2587603332475354,1.260508687070665,1.2501940827484819,3.7412396667524646,3.739491312929335,3.749805917251518
222.0,1.258585388429939,1.2603475520848253,1.2501296320055484,3.741414611570061,3.7396524479151747,3.7498703679944514
222.5,1.258410117843129,1.2601860464367292,1.2500619918083986,3.741589882156871,3.739813953563271,3.7499380081916014
223.0,1.258235230106652,1.2600248809155086,1.2499915506824215,3.741764769893348,3.7399751190844914,3.7500084493175785
223.5,1.2580614831841062,1.25986485949307,1.249920552500653,3.741938516815894,3.74013514050693,3.7500794474993473
224.0,1.2578895728972153,1.2597065296051988,1.2498477244074773,3.7421104271027845,3.740293470394801,3.750152275592523
224.5,1.2577205193972947,1.2595512322196176,1.2497727338470863,3.742279480602705,3.740448767780382,3.7502272661529137
225.0,1.2575548814210715,1.2593992414771606,1.2496962544196488,3.7424451185789285,3.7406007585228394,3.750303745580351
225.5,1.2573932964019687,1.2592512298872114,1.2496190859567857,3.7426067035980313,3.7407487701127886,3.7503809140432143
226.0,1.257236751542371,1.259107943337176,1.2495417975504346,3.7427632484576288,3.7408920566628243,3.7504582024495656
226.5,1.257085829978377,1.2589700193367572,1.2494648622007611,3.7429141700216233,3.7410299806632428,3.750535137799239
227.0,1.2569408256621053,1.2588379617763414,1.2493887171512377,3.743059174337895,3.7411620382236586,3.7506112828487623
227.5,1.256802295494902,1.2587122925893326,1.249313825285166,3.743197704505098,3.7412877074106676,3.7506861747148337
228.0,1.2566707630810783,1.258593505864196,1.2492406166749972,3.743329236918922,3.741406494135804,3.750759383325003
228.5,1.2565466969848895,1.2584820317511285,1.2491695000327867,3.7434533030151105,3.7415179682488713,3.750830499967213
229.0,1.2564305105622635,1.2583782378322887,1.2491008574181839,3.7435694894377365,3.7416217621677115,3.750899142581816
229.5,1.2563225600487298,1.2582824274714153,1.2490350429208594,3.74367743995127,3.741717572528585,3.7509649570791406
230.0,1.2562231442067666,1.258194843535481,1.2489723810736284,3.743776855793233,3.741805156464519,3.7510276189263716
230.5,1.2561325104774004,1.2581156792130674,1.2489131682118573,3.7438674895225996,3.741884320786933,3.7510868317881427
231.0,1.2560508604827405,1.2580450889488106,1.2488576740973438,3.7439491395172597,3.7419549110511894,3.751142325902656
231.5,1.2559783549370944,1.2579831982633194,1.2488061443750176,3.7440216450629054,3.7420168017366806,3.751193855624982
232.0,1.2559151189468072,1.2579301118978208,1.2487588039515172,3.744084881053193,3.742069888102179,3.7512411960484826
232.5,1.2558614382296833,1.2578859546451802,1.2487158825203704,3.744138561770317,3.74211404535482,3.7512841174796296
233.0,1.2558171924032238,1.257850799363806,1.2486775564156334,3.7441828075967765,3.7421492006361943,3.7513224435843666
233.5,1.255782379513458,1.257824677714493,1.2486440156893597,3.744217620486542,3.742175322285507,3.7513559843106403
234.0,1.2557570319038145,1.2578076725641443,1.248615931167556,3.7442429680961853,3.7421923274358555,3.751384068832444
234.5,1.2557410648065679,1.2577997231994364,1.2485926924187836,3.7442589351934323,3.7422002768005633,3.7514073075812164
235.0,1.255734115478903,1.2578005319270393,1.24857444196579,3.7442658845210968,3.7421994680729607,3.75142555803421
235.5,1.2557358491162731,1.2578098007490057,1.2485608559649866,3.744264150883727,3.7421901992509943,3.7514391440350137
236.0,1.2557466730020517,1.2578278666718359,1.2485520297466406,3.7442533269979483,3.742172133328164,3.751447970253359
236.5,1.2557668980261507,1.2578550016356167,1.2485484040573125,3.7442331019738493,3.7421449983643833,3.7514515959426875
237.0,1.2557964293990187,1.2578911562836173,1.2485502110096132,3.7442035706009813,3.742108843716383,3.751449788990387
237.5,1.255835109052394,1.2579362237139076,1.248557538982389,3.744164890947606,3.742063776286092,3.7514424610176107
238.0,1.2558828034963638,1.2579901053915614,1.2485704453286512,3.744117196503636,3.7420098946084384,3.7514295546713488
238.5,1.2559395599233845,1.258052489131243,1.2485892661741185,3.7440604400766153,3.7419475108687568,3.7514107338258817
239.0,1.2560051734101185,1.2581238629095524,1.2486136799079652,3.7439948265898817,3.741876137090448,3.7513863200920348
239.5,1.2560797201064045,1.2582038418908643,1.2486438184906907,3.7439202798935955,3.7417961581091355,3.7513561815093093
240.0,1.2561627064042609,1.258292623158305,1.248679897312748,3.743837293595739,3.741707376841695,3.7513201026872522
240.5,1.2562539471151541,1.2583890286372632,1.248721293668467,3.7437460528848456,3.7416109713627366,3.751278706331533
241.0,1.2563532791228968,1.2584934494224567,1.2487681990630721,3.743646720877103,3.7415065505775433,3.751231800936928
241.5,1.2564606233611344,1.258605743601964,1.2488206500993626,3.7435393766388656,3.741394256398036,3.7511793499006374
242.0,1.2565758067809143,1.2587257601130313,1.248878623121232,3.7434241932190857,3.7412742398869687,3.7511213768787677
242.5,1.2566986400274784,1.2588533244592075,1.2489420820879849,3.743301359972522,3.7411466755407927,3.751057917912015
243.0,1.2568289051457908,1.258988237307331,1.2490109776833458,3.743171094854209,3.7410117626926693,3.750989022316654
243.5,1.256966346236152,1.2591302602570051,1.2490852445760172,3.743033653763848,3.740869739742995,3.750914755423983
244.0,1.2571106574350757,1.2592791001101595,1.249164795793011,3.7428893425649243,3.7407208998898405,3.750835204206989
244.5,1.2572614729976326,1.259434395230616,1.2492495166476896,3.742738527002367,3.740565604769384,3.75075048335231
