time_hours,LTC 1 (x=8.0m)_elevation_m,LTC 2 (x=10.0m)_elevation_m,LTC 3 (x=12.5m)_elevation_m,LTC 1 (x=8.0m)_depth_m,LTC 2 (x=10.0m)_depth_m,LTC 3 (x=12.5m)_depth_m
38.0,1.199967497628298,1.1999644050433667,1.199968859481473,3.8000325023717023,3.8000355949566336,3.800031140518527
39.0,1.1999681642969373,1.1999652235409597,1.1999694610784766,3.800031835703063,3.8000347764590403,3.8000305389215234
40.0,1.1999688176203145,1.1999660178976093,1.199970053928374,3.8000311823796853,3.8000339821023905,3.800029946071626
41.0,1.1999694492954323,1.199966779100497,1.199970630303204,3.8000305507045677,3.800033220899503,3.800029369696796
42.0,1.1999700595728762,1.1999675085284571,1.1999711899558172,3.800029940427124,3.800032491471543,3.800028810044183
43.0,1.1999706491669884,1.1999682078863163,1.1999717331652375,3.800029350833012,3.8000317921136837,3.8000282668347625
44.0,1.1999712190590741,1.1999688790669594,1.199972260490152,3.800028780940926,3.8000311209330406,3.800027739509848
45.0,1.1999717702451906,1.1999695238792583,1.1999727725425562,3.800028229754809,3.8000304761207415,3.800027227457444
46.0,1.1999723036920658,1.1999701440182584,1.1999732699426628,3.800027696307934,3.800029855981742,3.800026730057337
47.0,1.1999728203189484,1.199970741056426,1.1999737532987402,3.8000271796810514,3.800029258943574,3.8000262467012598
48.0,1.1999733209925751,1.1999713164471817,1.1999742231990986,3.800026679007425,3.800028683552818,3.8000257768009016
49.0,1.1999738065266574,1.1999718715314196,1.1999746802084457,3.8000261934733426,3.8000281284685804,3.8000253197915543
50.0,1.1999742776832871,1.199972407545134,1.1999751248663721,3.800025722316713,3.800027592454866,3.800024875133628
51.0,1.1999747351752719,1.1999729256272123,1.1999755576869104,3.800025264824728,3.800027074372788,3.80002444231309
52.0,1.1999751796688178,1.1999734268270446,1.199975979158723,3.800024820331182,3.8000265731729552,3.8000240208412768
53.0,1.1999756117863474,1.1999739121117443,1.1999763897456246,3.800024388213653,3.8000260878882557,3.8000236102543754
54.0,1.1999760321092718,1.1999743823729045,1.1999767898873088,3.800023967890728,3.8000256176270955,3.800023210112691
55.0,1.1999764411806702,1.1999748384328466,1.1999771800001766,3.80002355881933,3.800025161567153,3.8000228199998234
56.0,1.1999766567987014,1.1999750779417915,1.1999773846958206,3.800023343201299,3.8000249220582085,3.8000226153041794
57.0,1.1999771257486616,1.1999755999188821,1.1999778333930853,3.8000228742513382,3.800024400081118,3.8000221666069147
58.0,1.199977339524171,1.1999758362196404,1.199978037019273,3.800022660475829,3.8000241637803596,3.8000219629807273
59.0,1.1999777943448213,1.1999763397194003,1.1999784733378323,3.8000222056551785,3.8000236602805995,3.8000215266621677
60.0,1.1999780009730154,1.1999765669811076,1.199978670710477,3.800021999026985,3.8000234330188922,3.800021329289523
61.0,1.1999784387389936,1.1999770491578274,1.1999790916099575,3.8000215612610067,3.8000229508421723,3.8000209083900423
62.0,1.1999786376849533,1.199977266982372,1.1999792820907813,3.8000213623150465,3.800022733017628,3.8000207179092187
63.0,1.1999788601061205,1.1999775110459738,1.199979495714515,3.8000211398938797,3.800022488954026,3.8000205042854853
64.0,1.199979302214384,1.1999779954568424,1.1999799217641085,3.800020697785616,3.8000220045431576,3.8000200782358915
65.0,1.1999794939277393,1.199978204262085,1.1999801058572177,3.8000205060722605,3.8000217957379148,3.8000198941427823
66.0,1.1999797066655415,1.199978436381292,1.1999803107050089,3.8000202933344585,3.8000215636187082,3.800019689294991
67.0,1.199979927134788,1.199978676792562,1.1999805231221494,3.800020072865212,3.800021323207438,3.800019476877851
68.0,1.1999801502421672,1.199978919839002,1.1999807381951193,3.800019849757833,3.800021080160998,3.8000192618048807
69.0,1.1999803731645058,1.1999791624007698,1.1999809532048145,3.8000196268354944,3.80002083759923,3.8000190467951853
70.0,1.199980594755194,1.1999794032198796,1.1999811670432707,3.800019405244806,3.8000205967801204,3.800018832956729
71.0,1.1999808144275974,1.1999796416627064,1.1999813791391905,3.8000191855724026,3.8000203583372936,3.8000186208608095
72.0,1.199981031840726,1.1999798773702224,1.1999815891564933,3.800018968159274,3.8000201226297774,3.8000184108435064
73.0,1.1999812467722633,1.1999801101160623,1.1999817968728648,3.8000187532277367,3.800019889883938,3.8000182031271352
74.0,1.1999814590704474,1.199980339752261,1.1999820021338725,3.8000185409295524,3.800019660247739,3.8000179978661275
75.0,1.199981668630603,1.199980566182625,1.1999822048306275,3.800018331369397,3.8000194338173747,3.8000177951693725
76.0,1.1999818753821458,1.1999807893479488,1.199982404887423,3.8000181246178544,3.800019210652051,3.800017595112577
77.0,1.1999820792803333,1.1999810092166507,1.1999826022538798,3.8000179207196667,3.8000189907833493,3.80001739774612
78.0,1.199982280300598,1.1999812257783744,1.19998279689953,3.800017719699402,3.8000187742216256,3.80001720310047
79.0,1.1999824784344284,1.1999814390393757,1.1999829888098716,3.8000175215655716,3.8000185609606243,3.8000170111901284
80.0,1.199982673686261,1.199981649019073,1.1999831779833703,3.800017326313739,3.800018350980927,3.8000168220166297
81.0,1.1999828660710572,1.1999818557473854,1.199983364429113,3.800017133928943,3.800018144252615,3.800016635570887
82.0,1.1999830556123636,1.1999820592626276,1.1999835481649206,3.8000169443876364,3.8000179407373724,3.8000164518350794
83.0,1.1999832423407262,1.1999822596098042,1.1999837292157924,3.800016757659274,3.800017740390196,3.800016270784208
84.0,1.199983426292366,1.1999824568392072,1.199983907612605,3.8000165737076337,3.8000175431607928,3.800016092387395
85.0,1.1999836075080625,1.1999826510052418,1.1999840833910058,3.8000163924919375,3.800017348994758,3.800015916608994
86.0,1.199983786032198,1.1999828421654353,1.1999842565904644,3.800016213967802,3.8000171578345645,3.800015743409536
87.0,1.1999839619119377,1.1999830303795973,1.1999844272534546,3.8000160380880623,3.800016969620403,3.8000155727465454
88.0,1.1999841351965266,1.1999832157091035,1.1999845954247494,3.8000158648034734,3.8000167842908965,3.8000154045752508
89.0,1.1999843059366824,1.1999833982162866,1.1999847611508105,3.8000156940633176,3.8000166017837134,3.8000152388491895
90.0,1.1999844741840775,1.1999835779639225,1.199984924479264,3.8000155258159225,3.8000164220360775,3.800015075520736
91.0,1.1999846399908953,1.1999837550147936,1.1999850854584522,3.8000153600091044,3.8000162449852066,3.800014914541548
92.0,1.1999848034094573,1.199983929431328,1.1999852441370513,3.8000151965905427,3.800016070568672,3.8000147558629487
93.0,1.199984964491907,1.1999841012752976,1.19998540056375,3.800015035508093,3.8000158987247024,3.80001459943625
94.0,1.1999851232899492,1.199984270607574,1.1999855547869782,3.800014876710051,3.8000157293924257,3.800014445213022
95.0,1.199985279854635,1.1999844374879305,1.1999857068546864,3.8000147201453647,3.8000155625120695,3.8000142931453134
96.0,1.1999854342361889,1.1999846019748854,1.199985856814162,3.800014565763811,3.8000153980251143,3.8000141431858383
97.0,1.1999854860745047,1.1999846571206392,1.199985907008264,3.800014513925495,3.8000153428793606,3.800014092991736
98.0,1.1999856530492852,1.1999848350740365,1.1999860692931914,3.800014346950715,3.8000151649259637,3.8000139307068084
99.0,1.1999858083912254,1.1999850004940724,1.199986220199967,3.8000141916087746,3.800014999505928,3.8000137798000333
100.0,1.199985859527839,1.1999850548608715,1.19998626971849,3.800014140472161,3.8000149451391287,3.80001373028151
101.0,1.1999860248857244,1.1999852309826335,1.1999864304501047,3.8000139751142754,3.8000147690173662,3.800013569549895
102.0,1.1999860756476597,1.1999852849392254,1.1999864796079691,3.8000139243523403,3.8000147150607746,3.8000135203920307
103.0,1.199986242014005,1.1999854620949988,1.1999866413283131,3.8000137579859947,3.8000145379050014,3.800013358671687
104.0,1.1999862923793587,1.199985515613963,1.199986690103136,3.800013707620641,3.800014484386037,3.800013309896864
105.0,1.1999864580532646,1.1999856919784995,1.1999868511589897,3.8000135419467354,3.8000143080215008,3.8000131488410105
106.0,1.1999865078569143,1.199985744882719,1.1999868993922331,3.8000134921430857,3.800014255117281,3.800013100607767
107.0,1.1999865598143453,1.1999858001446493,1.1999869498027276,3.800013440185655,3.800014199855351,3.8000130501972724
108.0,1.199986732548957,1.199985984024024,1.1999871177436567,3.800013267451043,3.800014015975976,3.8000128822563433
109.0,1.1999867820782306,1.199986036619292,1.1999871657048842,3.8000132179217694,3.800013963380708,3.800012834295116
110.0,1.199986833596071,1.1999860914001224,1.1999872156918434,3.8000131664039287,3.800013908599878,3.800012784308157
111.0,1.1999868858594518,1.199986146999986,1.1999872664152191,3.8000131141405484,3.800013853000014,3.800012733584781
112.0,1.1999870649055122,1.1999863375852007,1.1999874404973283,3.800012935094488,3.8000136624147993,3.8000125595026715
113.0,1.199987114094586,1.199986389799925,1.19998748812352,3.800012885905414,3.800013610200075,3.80001251187648
114.0,1.199987165095087,1.199986444014511,1.199987537610833,3.800012834904913,3.800013555985489,3.8000124623891667
115.0,1.1999872167026329,1.1999864988993805,1.1999875877007602,3.800012783297367,3.8000135011006195,3.80001241229924
116.0,1.1999872684953103,1.1999865539978787,1.1999876379750298,3.8000127315046894,3.8000134460021213,3.80001236202497
117.0,1.199987451827334,1.1999867491022753,1.1999878162253,3.800012548172666,3.8000132508977247,3.8000121837747
118.0,1.1999875003838936,1.1999868006207994,1.1999878632347816,3.8000124996161064,3.8000131993792006,3.8000121367652184
119.0,1.199987550603821,1.1999868539833412,1.1999879119672046,3.800012449396179,3.800013146016659,3.8000120880327954
120.0,1.1999876013130757,1.1999869078896348,1.199987961188443,3.800012398686924,3.8000130921103654,3.8000120388115572
121.0,1.1999876521164043,1.1999869619112349,1.199988010505959,3.8000123478835954,3.800013038088765,3.800011989494041
122.0,1.1999877029211135,1.1999870159443502,1.1999880598248212,3.8000122970788865,3.80001298405565,3.800011940175179
123.0,1.199987753710479,1.1999870699684143,1.1999881091275142,3.800012246289521,3.8000129300315857,3.8000118908724856
124.0,1.199987804483081,1.1999871239800521,1.1999881584123344,3.800012195516919,3.800012876019948,3.800011841587666
125.0,1.1999878552369363,1.199987177975782,1.1999882076773818,3.8000121447630635,3.800012822024218,3.800011792322618
126.0,1.1999879059669554,1.199987231949102,1.1999882569178526,3.8000120940330446,3.800012768050898,3.8000117430821474
127.0,1.1999879566655929,1.1999872858910856,1.199988306126593,3.800012043334407,3.8000127141089144,3.800011693873407
128.0,1.1999880073239602,1.1999873397915088,1.1999883552951474,3.8000119926760396,3.800012660208491,3.8000116447048526
129.0,1.199988057932715,1.199987393639769,1.1999884044146103,3.800011942067285,3.800012606360231,3.8000115955853895
130.0,1.1999881084826498,1.1999874474254888,1.1999884534761927,3.80001189151735,3.800012552574511,3.800011546523807
131.0,1.1999881589650363,1.1999875011388685,1.1999885024715542,3.800011841034964,3.8000124988611317,3.8000114975284456
132.0,1.1999882093717995,1.1999875547708634,1.199988551392974,3.8000117906282007,3.800012445229137,3.8000114486070258
133.0,1.1999882596955878,1.1999876083132464,1.1999886002334186,3.800011740304412,3.800012391686754,3.800011399766581
134.0,1.1999883099297746,1.199987661758605,1.199988648986545,3.8000116900702254,3.800012338241395,3.800011351013455
135.0,1.1999883600684254,1.1999877151003002,1.1999886976466712,3.800011639931575,3.8000122848997,3.8000113023533286
136.0,1.1999884101062448,1.1999877683324043,1.199988746208725,3.800011589893755,3.800012231667596,3.8000112537912747
