Time (d);LTC 101;LTC 102;LTC 103
86.19999999999999;1.2713249583754926;1.2736542497845382;1.2654471382043095
86.30000000000001;1.2693185485734626;1.2715935499104811;1.2637430757929653
86.4;1.2673469565721824;1.2695723140411548;1.262058520049617
86.5;1.265416557230154;1.2675965486134553;1.2603988229212113
86.60000000000001;1.2635290827099543;1.2656670302874085;1.2587665097805383
86.69999999999999;1.2616869630725274;1.263785125638254;1.257164719271146
86.80000000000001;1.2598904441365606;1.2619499530046019;1.2555946756806653
86.9;1.2581338306240746;1.2601552064872175;1.2540531095848007
87;1.2564220777290773;1.2584057403065223;1.252543953923151
87.10000000000001;1.254757473147121;1.2567039956098576;1.251067721113184
87.19999999999999;1.2531417627673795;1.2550519874348482;1.249626616435355
87.30000000000001;1.2515717989334594;1.253446549825495;1.2482211681336752
87.4;1.2500426840053545;1.2518825190587701;1.2468499558575525
87.5;1.2485523875634696;1.250357688125372;1.2455122334873072
87.60000000000001;1.2470997655496612;1.2488708989560318;1.2442071839704736
87.69999999999999;1.245684251631696;1.2474215759231695;1.2429339463968347
87.80000000000001;1.2443060058314348;1.2460098559835364;1.2416920868392658
87.9;1.242965492463776;1.2446362373357258;1.2404816062977686
88;1.2416678281106996;1.2433059090789664;1.2393065897926432
88.10000000000001;1.2404093851653768;1.2420149905076157;1.2381638894037221
88.19999999999999;1.2391873865612106;1.2407604215467698;1.2370511321542514
88.30000000000001;1.238000192282774;1.2395404293563719;1.2359670258776978
88.4;1.2368489701200642;1.2383561627688833;1.2349127596750924
88.5;1.2357280849027898;1.2372020954479106;1.233883896653748
88.60000000000001;1.2346361824483612;1.2360769523311512;1.2328794994944676
88.69999999999999;1.2335758828871464;1.234983444257632;1.2319019943097276
88.80000000000001;1.2325486523746816;1.2339221841426289;1.230951590887974
88.9;1.2315721626223264;1.2329125087940502;1.2300326675025917
89;1.2307478994382073;1.2321050643188671;1.229197040759211
89.10000000000001;1.230354363151234;1.2319018497187681;1.228646788118741
89.19999999999999;1.2304602458000848;1.2323676252982272;1.2284645049010205
89.30000000000001;1.2311928455658017;1.2335908192350138;1.2287752238443834
89.4;1.2326968922956265;1.2355918670137018;1.2297304023670697
89.5;1.2346928644155406;1.2380156955779598;1.2311141199376499
89.60000000000001;1.2371474085140728;1.2408011120360454;1.232907160290717
89.69999999999999;1.2396253426507513;1.2436035977939648;1.2347219510846987
89.80000000000001;1.2424864029414187;1.2466856767340753;1.2368930116172334
89.9;1.2453474632320862;1.2497677556741855;1.2390640721497679
90;1.248288274469618;1.2529096768758932;1.241308668946244
90.10000000000001;1.2514042517528405;1.2561732369119467;1.2437217851194282
90.19999999999999;1.254603533516233;1.2594918053834776;1.2462183158114974
90.30000000000001;1.2578842021545562;1.2628627762910034;1.2487992984850547
90.4;1.2612319263351413;1.2662742034315;1.2514573907163857
90.5;1.2646179860195679;1.2697059539270368;1.254169310433661
90.60000000000001;1.2680256075370193;1.2731464256568366;1.2569203608812745
90.69999999999999;1.2714414861133332;1.2765843724159132;1.2597024968804602
90.80000000000001;1.274853397195418;1.2800133305336379;1.2624991456685948
90.9;1.2782410627927285;1.2834167394183427;1.2653001247846112
91;1.281569362040132;1.286763632025523;1.2680816761406108
91.10000000000001;1.2847649799088787;1.289981746531401;1.270798235428819
91.19999999999999;1.287815224673219;1.2930556999518272;1.273433093589178
91.30000000000001;1.2906906706959311;1.2959543779623122;1.2759631643050238
91.4;1.2932334833816024;1.298516447276973;1.2782755562913952
91.5;1.2956199118348277;1.3009195072652509;1.280481293016324
91.60000000000001;1.2977316827819607;1.303043087636672;1.2824928940584872
91.69999999999999;1.2995831462561325;1.3049012694472397;1.2843134216506054
91.80000000000001;1.3011802025816717;1.306498771607875;1.2859416257454273
91.9;1.302518532820373;1.307828262626593;1.2873693657133796
92;1.3035667334137155;1.3088510766166899;1.2885677494893892
92.10000000000001;1.3043056930920864;1.309538515774378;1.2895178373710274
92.19999999999999;1.3047062225030166;1.3098477046615604;1.290191810094998
92.30000000000001;1.3047370464206727;1.3097318368276152;1.2905597593577622
92.4;1.3043696787639536;1.309152643824107;1.2905928377424856
92.5;1.3036093430080167;1.3081283907786982;1.2902876121531213
92.60000000000001;1.3024951065259103;1.3067334932978119;1.2896655752542603
92.69999999999999;1.3011153816252146;1.3050856283327439;1.2887945746656893
92.80000000000001;1.2995295746329527;1.303257199283488;1.2877205679302335
92.9;1.2977926958479673;1.3013063446650879;1.286488683316344
93;1.295945077745453;1.2992777463953933;1.2851262042894345
93.10000000000001;1.2940590900115982;1.2972515997432668;1.283692209393962
93.19999999999999;1.2921857089884285;1.2952801129373415;1.282236104690517
93.30000000000001;1.290386916072648;1.2934363972750977;1.2808039297326201
93.4;1.2886617377350003;1.2916942303884194;1.2794103661860792
93.5;1.2870369022760972;1.2900563762635826;1.2780724322008474
93.60000000000001;1.2854188688605392;1.2884255932925373;1.2767382692324738
93.69999999999999;1.2838076714372055;1.2868010598434927;1.2754078420861765
93.80000000000001;1.2822201660008814;1.2851969665466108;1.2740902095647284
93.9;1.2806515157424034;1.283602076609611;1.2727814683680465
94;1.2790811734318528;1.2819901765629595;1.2714675027008406
94.10000000000001;1.2774890629312132;1.2803403088568788;1.2701330637029378
94.19999999999999;1.2758705340516994;1.2786482229203253;1.268774487251682
94.30000000000001;1.2742218822177367;1.2769114520238123;1.2673887223622062
94.4;1.2725314298397823;1.2751224778936245;1.2659656015133176
94.5;1.2708061329322093;1.273295306460609;1.2645099838032168
94.60000000000001;1.2690534591213893;1.271442970442351;1.2630271284242396
94.69999999999999;1.267286269795583;1.2695834203683305;1.2615277103671725
94.80000000000001;1.265533858142528;1.2677531041901862;1.2600284887743276
94.9;1.2639587435295978;1.2661854666740566;1.258620141547457
95;1.2629501675651806;1.2653988098687063;1.2575575123925693
95.10000000000001;1.2628825322534265;1.2657258235693607;1.2571237756860205
95.19999999999999;1.2638388344769564;1.2671203829653475;1.2574025633487091
95.30000000000001;1.266012622320824;1.2697861247713786;1.258521097775013
95.4;1.2697934670345268;1.2741925638268032;1.2607032991952158
95.5;1.2756563583326972;1.280798300581198;1.2642441978614045
95.60000000000001;1.2841540863836418;1.290069083295396;1.2695803572056457
95.69999999999999;1.2950003460031103;1.3016151930090663;1.2766648971455046
95.80000000000001;1.3078539484946081;1.3152103578981593;1.2854399472021667
95.9;1.321926998010673;1.3300541314225194;1.2954341211564924
96;1.336474425191996;1.3452797432703052;1.3061640051231604
96.10000000000001;1.350605988261586;1.35985043319957;1.3170731239023077
96.19999999999999;1.3631116869833237;1.37249587110213;1.3273378048256321
96.30000000000001;1.375331449431185;1.38481479539346;1.337466366998055
96.4;1.3860274383350928;1.3954768053871882;1.346792393620859
96.5;1.3955743845021316;1.4049520755058948;1.3554515957972102
96.60000000000001;1.4036723278664414;1.4130016348730243;1.3632069328678893
96.69999999999999;1.4104394494371153;1.4197771591883923;1.3700708059056017
96.80000000000001;1.415908263620304;1.4253122505951117;1.37601556042671
96.9;1.420135499831478;1.429637494163241;1.3810304739393187
97;1.423286350594766;1.4328750468542368;1.3851908652468758
97.1;1.425408888445166;1.4350527823868544;1.3884980984558382
97.19999999999999;1.426604231531799;1.4362753667181833;1.391000810158449
97.30000000000001;1.4269921376055923;1.4366782698707252;1.3927698859344515
97.39999999999999;1.426691466937102;1.4363915753620764;1.3938852452499286
97.5;1.4258032245446315;1.4355153867750727;1.3944210224111442
97.6;1.4244049598342416;1.43411694515124;1.3944379622653449
97.69999999999999;1.4225432330038963;1.4322326120587738;1.3939723867113714
97.80000000000001;1.4202518498784042;1.4298922765007698;1.3930444118020444
97.89999999999999;1.4176060554525793;1.427181918294348;1.3917160351952795
98;1.4147208346813227;1.4242256450859818;1.3901027503588812
98.1;1.4116212174164746;1.421050062663365;1.3882219073010764
98.19999999999999;1.4083240341984695;1.4176696159583648;1.386084179554673
98.30000000000001;1.4048786550175836;1.4141317893513246;1.3837478141427002
98.39999999999999;1.4012944249444512;1.4104411848260945;1.3812228812859735
98.5;1.3975722384046974;1.4065917635315535;1.3785108222573974
98.6;1.393712558262674;1.402576766753507;1.3756168954460852
98.69999999999999;1.3897055826433495;1.398374954811822;1.3725393314534315
98.80000000000001;1.3855330727755641;1.3939547851845702;1.3692691202840825
98.89999999999999;1.381183149701535;1.3893016020481286;1.365800857631253
99;1.3766731692852618;1.3844532724697667;1.3621498762566135
99.1;1.3720553665521076;1.3794945255258577;1.3583581205189201
99.19999999999999;1.3673853785637389;1.3745010148275478;1.3544722026077272
99.30000000000001;1.3627141533620015;1.3695316555553636;1.350539053364322
99.39999999999999;1.3580806817819246;1.364628694892697;1.346592695722839
99.5;1.3535130003924973;1.3598166824700426;1.3426645778558137
99.6;1.3490320363775368;1.3551140200444785;1.3387786070963268
99.69999999999999;1.344614800461098;1.3504882716687396;1.3349282002641851
99.80000000000001;1.340303354554602;1.3459862003702943;1.3311423421145898
99.89999999999999;1.3360868505525698;1.3415934744676514;1.3274190516781594
100;1.3319739101496866;1.337317329266442;1.323767849075027
100.1;1.3279680083487089;1.3331576455794305;1.3201940342771878
100.19999999999999;1.3240681442546638;1.3291098698324786;1.3166997768132045
100.30000000000001;1.3202795076775808;1.3251783368093804;1.3132908990204755
100.39999999999999;1.316584649961577;1.3213452036486226;1.3099546472962744
100.5;1.3130038211404236;1.3176316237397192;1.3067077331946235
100.6;1.3095192130528897;1.3140192167357212;1.303537676041033
100.69999999999999;1.306133052030271;1.310510586831876;1.300447682532063
100.80000000000001;1.3028594260737527;1.3071210691037398;1.2974517926392453
100.89999999999999;1.2996703415151332;1.3038204586384292;1.294527322386375
101;1.2965871118578265;1.3006299985812033;1.2916923350687501
101.1;1.2935887824190633;1.297527142551633;1.2889290396686652
101.19999999999999;1.2906817666978085;1.294518182235054;1.2862429381573897
101.30000000000001;1.287868091820042;1.2916051502834784;1.2836362016231464
101.39999999999999;1.2851472018938053;1.2887877087017945;1.2811097363600157
101.5;1.2825003375032298;1.2860464623256744;1.2786479713484296
101.6;1.2799318905835657;1.2833858115571353;1.2762550939527477
101.69999999999999;1.2774431658053504;1.2808071359031619;1.2739325633253313
101.80000000000001;1.275037163516817;1.2783136445035808;1.2716831986139583
101.89999999999999;1.2727323158456814;1.2759245048917647;1.2695238336632195
102;1.2704719931019002;1.2735812496241492;1.2674041015363426
102.1;1.2682814679679526;1.271309802720623;1.2653466709271834
102.19999999999999;1.2661643094229034;1.2691134992201716;1.2633550213098548
102.30000000000001;1.2641152269267568;1.2669869279930372;1.2614237953103196
102.39999999999999;1.2621375671549238;1.2649339816377385;1.2595538141267075
102.5;1.2602283995032018;1.262951598941899;1.2577425820170571
102.6;1.258379291175382;1.2610308838110271;1.2559852767111552
102.69999999999999;1.2565911346212142;1.2591730334815108;1.2542852282078842
102.80000000000001;1.254861773007293;1.257376537783138;1.2526418433757678
102.89999999999999;1.2531872495645866;1.2556374558749195;1.2510511833419704
103;1.2515642959372013;1.2539521335249366;1.2495097063572158
103.1;1.2499918270506842;1.2523193400144945;1.2480162432943638
103.19999999999999;1.2484682364317445;1.250737369457015;1.2465693220412246
103.30000000000001;1.246993344438143;1.2492059334308623;1.245168892286351
103.39999999999999;1.2455677510953824;1.2477251264533;1.2438153906662823
103.5;1.2441891236549536;1.2462918731390833;1.2425062774548306
103.6;1.2428421876377522;1.2448904734707529;1.2412269693272322
103.69999999999999;1.2415347371912393;1.24352863861687;1.2399846366548124
103.80000000000001;1.240264882413139;1.242204439996186;1.2387773455842501
103.89999999999999;1.2390320795652083;1.2409174617375003;1.2376044923242417
104;1.2378359749375265;1.2396676762589822;1.2364656612309959
104.1;1.2366764962407875;1.238455364988397;1.2353607388379484
104.19999999999999;1.2355562437795495;1.2372837059598831;1.2342920843169851
104.30000000000001;1.2344684026497819;1.2361460488355946;1.2332533774264194
104.39999999999999;1.233409689241918;1.2350391983526026;1.2322415548811456
104.5;1.2323826075861704;1.233965921986284;1.231258972162261
104.6;1.2313884813652543;1.2329274613775407;1.2303069885036668
104.69999999999999;1.2304258276711122;1.2319218060282322;1.2293843598779282
104.80000000000001;1.2295011941810807;1.230951366166346;1.2284922304202555
104.89999999999999;1.2286777762067962;1.2300743806766803;1.2276517719026012
105;1.2283599610437161;1.2298023391402593;1.22708661824283
105.1;1.2288934696245792;1.230543523322007;1.227049751941002
105.19999999999999;1.2304935245724613;1.2324629586289875;1.2277315908687105
105.30000000000001;1.233301518228436;1.235668221681775;1.2292608473225612
105.39999999999999;1.2375156028004939;1.240382521007423;1.2317654228816772
105.5;1.243324621356196;1.246770956325044;1.2353571315918916
105.6;1.2510948082951374;1.2552014491995722;1.240299865167913
105.69999999999999;1.2609629571614163;1.2657411982372828;1.2467609242453568
105.80000000000001;1.2726524513601591;1.2780265460936564;1.2546683737364621
105.89999999999999;1.2857157741945249;1.2916120526285477;1.263869947986639
106;1.2993899903937287;1.3057808411601213;1.2738364287549706
106.1;1.3132254098662808;1.3200724461875495;1.2842751167226771
106.19999999999999;1.3264867853957496;1.3337027053352042;1.2947468500374937
106.30000000000001;1.3390263879626845;1.3465364171611414;1.305020071832116
106.39999999999999;1.3506198820063242;1.3583712900679605;1.314815472414777
106.5;1.3614928683664385;1.369445498528673;1.3242469888910262
106.6;1.3711160284439532;1.3792467235495314;1.3329120771949705
106.69999999999999;1.380270632815444;1.3885707113233243;1.3412898341326358
106.80000000000001;1.388032916276625;1.3965023316935943;1.3487031715224944
106.89999999999999;1.3955935034494045;1.404232292057243;1.3559748590434586
107;1.402368917564301;1.4111784447041127;1.3626398968866198
107.1;1.4085924857128218;1.4175737109921371;1.3688785609840972
107.19999999999999;1.4142642078949665;1.423418090921318;1.3746908513358915
107.30000000000001;1.419390231084537;1.4287154476523953;1.3800570179013916
107.39999999999999;1.423980731048245;1.4334721763033134;1.384944366250389
107.5;1.4280276879035227;1.4376832366548558;1.3893786640226475
107.6;1.4315311016503678;1.441348628707022;1.393359911218166
107.69999999999999;1.4347263922447067;1.4446957637624807;1.397023581454576
107.80000000000001;1.4376189176224956;1.447729817487801;1.400372757983526
107.89999999999999;1.4401252919045329;1.450370240673215;1.4033594559743727
108;1.4422467645578771;1.4526182838313013;1.4059845869875287
108.1;1.4443351171311198;1.4548260228723073;1.4085047965512854
108.19999999999999;1.4461884078217404;1.4567913470140605;1.410772756129511
108.30000000000001;1.4478066366297386;1.458514256256561;1.4127884657222058
108.39999999999999;1.449249823209345;1.4600547600298805;1.4146059097530286
108.5;1.450644580304848;1.4615394495102232;1.4163389695182955
108.6;1.4518968579966784;1.46287429079913;1.4179030522163962
108.69999999999999;1.4530066562848378;1.4640592838965996;1.419298157847331
108.80000000000001;1.4539959808119387;1.4651161012570397;1.4205476019079617
108.89999999999999;1.4548845404415593;1.4660604997793518;1.4216862074994856
109;1.455656169201791;1.4668742247471587;1.4227092052958066
109.1;1.456272970128859;1.4675180584835295;1.4235929407320027
109.19999999999999;1.4566981947781306;1.4679562442960543;1.424317847251764
109.30000000000001;1.4569132473521231;1.46817228666752;1.424872303341177
109.39999999999999;1.4568784257168415;1.4681328381727727;1.425230063771686
109.5;1.4564738442635952;1.4677174798873809;1.425291545470264
109.6;1.4554554708232226;1.466690561311713;1.424855781900308
109.69999999999999;1.454437097382849;1.4656636427360448;1.424420018330352
109.80000000000001;1.4533699206148771;1.4645889406559953;1.423944102679959
109.89999999999999;1.4520453296818812;1.4632612930772293;1.4232554605428438
110;1.450487836815827;1.4617029016204837;1.4223724658339794
110.1;1.4486771773437679;1.4598886171691878;1.4212769040660918
110.19999999999999;1.4466105295834752;1.457806586154781;1.4199650504823322
110.30000000000001;1.444276383843498;1.455435101691346;1.418424840025115
110.39999999999999;1.4416555137271934;1.4527474653440549;1.4166353247191052
110.5;1.4387693404324062;1.4497684882123922;1.4146089362377887
110.6;1.4356283996638664;1.4465146941102367;1.4123472397437935
110.69999999999999;1.432261795786669;1.4430230230730918;1.4098689703423488
110.80000000000001;1.42869553593705;1.4393245051274148;1.4071906785373287
110.89999999999999;1.4249665004699656;1.435457663966895;1.4043424512624876
111;1.4210837271356582;1.4314298352976071;1.4013283133143446
111.1;1.4170554710046606;1.4272454856916676;1.3981521098916943
111.19999999999999;1.4128822418920084;1.4228957471595456;1.3948096896344422
111.30000000000001;1.4085924585151075;1.418405718221498;1.3913327952896042
111.39999999999999;1.404169522864192;1.4137488941183194;1.3877052827586203
111.5;1.3996033218306965;1.4089059142255118;1.3839226203429182
111.6;1.3948977134666667;1.4038803560745494;1.3799915847379223
111.69999999999999;1.390044209366689;1.3986687611728121;1.3759033833380305
111.80000000000001;1.3850865127011256;1.3933485888339627;1.3716852502755412
111.89999999999999;1.3801961561359233;1.3881776742485739;1.367462615003635
112;1.3756573739965334;1.3835415286943262;1.363443868276114
112.1;1.3718601337853062;1.3798217165828524;1.3599369267792032
112.19999999999999;1.3687213436077563;1.3768068685460941;1.3569148309458665
112.30000000000001;1.3661100311268373;1.3743170558060227;1.3542974248033686
112.39999999999999;1.3640248383265803;1.3723309002006958;1.3520944691359764
112.5;1.3622964473710062;1.3706783873224588;1.3501778299939524
112.6;1.3608222538983188;1.3692612360042913;1.3484672328179934
112.69999999999999;1.3596956051397378;1.3681632205871774;1.347041433731925
112.80000000000001;1.358866080404139;1.3673369479261464;1.3458647682313138
112.89999999999999;1.358299308363774;1.3667520970608686;1.3449200743353151
113;1.3579182703979122;1.3663371896724867;1.3441623573382684
113.1;1.3576149132983082;1.3659824955139384;1.343527943971898
113.19999999999999;1.3572695132841883;1.3655646684676663;1.3429231871387992
113.30000000000001;1.3567906181999176;1.3649863520642886;1.342279243398765
113.39999999999999;1.356110668309057;1.364178547223911;1.3415352265000384
113.5;1.3551756430925888;1.3630870874358045;1.3406360231114247
113.6;1.353950129865279;1.361674766886457;1.3395434484324094
113.69999999999999;1.352389957733665;1.3598895586995567;1.338211606942842
113.80000000000001;1.3505189726883768;1.3577513985550058;1.336647996628762
113.89999999999999;1.3483017445564516;1.355216201573121;1.3348165836530919
114;1.3457539929823807;1.3523140416233925;1.3327186792888313
114.1;1.3429290217328287;1.3491299806351025;1.3303862147434755
114.19999999999999;1.339895899278918;1.3457580242719405;1.327867869099662
114.30000000000001;1.3367191279840696;1.342274057627934;1.3252125825672538
114.39999999999999;1.3334445125267966;1.3387273913995017;1.3224562621449711
114.5;1.3301165620563324;1.335161416925207;1.3196360089244639
114.6;1.3267698302909299;1.3316035476650308;1.3167842356481243
114.69999999999999;1.3234228398067531;1.328068147642484;1.3139181682941643
114.80000000000001;1.3200919165965015;1.3245696922003687;1.3110508007227664
114.89999999999999;1.3167946899028424;1.3211235160498218;1.3081962570019752
115;1.313544227912699;1.3177384172193227;1.3053663184178783
115.1;1.3103430503918136;1.3144128065664171;1.3025655718231464
115.19999999999999;1.3071980249566828;1.3111520335993054;1.2998006144126855
115.30000000000001;1.3041115839756643;1.3079573985634043;1.297075615177989
115.39999999999999;1.3010858108509347;1.3048308463114264;1.2943946244246938
115.5;1.2981307202723598;1.3017831880404278;1.2917675356872265
115.6;1.2952488975351546;1.2988152276818505;1.2891975032412875
115.69999999999999;1.292438085512506;1.2959228318162745;1.2866832358743674
115.80000000000001;1.2896964256013523;1.2931027867557472;1.2842234323964214
115.89999999999999;1.2870176957839863;1.290348165185973;1.2818136428712184
116;1.2844095765420909;1.287667020838095;1.2794607680146586
116.1;1.281873022655347;1.2850596971072763;1.2771659331697551
116.19999999999999;1.2794054568662503;1.2825251718423873;1.2749268773510583
116.30000000000001;1.277025957886705;1.280087823168511;1.272757663487415
116.39999999999999;1.2747225328829277;1.277730264595191;1.2706503718385986
116.5;1.272491797225891;1.275443965822868;1.2686051143369124
116.6;1.2703240672276233;1.2732186070921914;1.2666144397131254
116.69999999999999;1.2682175297932383;1.2710517649971023;1.2646764798367995
116.80000000000001;1.26616967691829;1.2689408360440935;1.2627891126595079
116.89999999999999;1.2641761940537826;1.2668837169322407;1.2609488651668626
117;1.2622376642789181;1.2648824934081693;1.259156369405048
117.1;1.2603538101732792;1.2629365294502823;1.2574116300621332
117.19999999999999;1.2585265701621575;1.2610468383864541;1.2557169582336167
117.30000000000001;1.2567589550615479;1.2592166688761213;1.2540752900463745
117.39999999999999;1.2550301510951503;1.2574255612024527;1.2524680066624434
117.5;1.2533477890588995;1.2556813367187052;1.2509017196785697
117.6;1.2517116575191725;1.2539846416595122;1.2493760524305582
117.69999999999999;1.250126084203801;1.2523423510177947;1.247894501286291
117.80000000000001;1.2485969501909142;1.2507611451998237;1.2464620987933321
117.89999999999999;1.2471179598208817;1.2492325552887467;1.2450739336075551
118;1.2456858476412032;1.2477517586719573;1.2437276591780952
118.1;1.244295705016519;1.2463129113904614;1.242419247856738
118.19999999999999;1.2429483448341279;1.244916524713168;1.2411497139976844
118.30000000000001;1.2416476406728962;1.2435666408712374;1.2399228450920754
118.39999999999999;1.2403837955302033;1.2422538901869125;1.2387297458126139
118.5;1.2391546558120459;1.2409763776135156;1.2375684627913908
118.6;1.2379612204495063;1.2397352923769327;1.236439912689615
118.69999999999999;1.2368032240161921;1.2385303785198796;1.2353438447832088
118.80000000000001;1.2356806843453862;1.2373613009297995;1.2342797692143186
118.89999999999999;1.2345975602714827;1.2362298095642228;1.233247852749576
119;1.2335653650876808;1.235143040537084;1.232250613749682
119.1;1.2326114403667885;1.2341345621038389;1.2313015029838181
119.19999999999999;1.2317828409822467;1.2332812366047665;1.2304327644678335
119.30000000000001;1.231154484846759;1.2326878321670274;1.2296991302015678
119.39999999999999;1.2307832322748238;1.2324158040355047;1.2291517698908043
119.5;1.2306868138915907;1.2324720522665222;1.228818896063651
119.6;1.2308634501975153;1.232840145284105;1.2287129700237516
119.69999999999999;1.2312835823717678;1.2334690700467386;1.2288218559483637
119.80000000000001;1.2319110529760682;1.2343060915797164;1.229122189067018
119.89999999999999;1.2326791780537878;1.235249608761418;1.2295694656824827
120;1.2334780309549156;1.2361574001638311;1.2300780607380248
120.1;1.2342113921401265;1.2369134402185595;1.2305742950055176
120.19999999999999;1.2347997123214538;1.2374456103948024;1.2309916167916208
120.30000000000001;1.235210477617253;1.2377480386588176;1.2312958605544948
120.39999999999999;1.2354343656268194;1.2378388113768308;1.231472255409112
120.5;1.2355151836967604;1.2377799934286584;1.2315469482033696
120.6;1.2354483016316091;1.2375725425192154;1.2315128565444227
120.69999999999999;1.2352513867801298;1.237238388026613;1.2313789666788055
120.80000000000001;1.2349460818305273;1.2368016343731025;1.2311585728566934
120.89999999999999;1.2345510910666755;1.2362818755077762;1.2308634599536175
121;1.2340790723766368;1.2356918168207411;1.2304997848159231
121.1;1.2335539890219647;1.235055374825605;1.23008358577035
121.19999999999999;1.2329987180260533;1.2344007261975813;1.2296281731799086
121.30000000000001;1.232443479626782;1.2337644471766485;1.229156529004084
121.39999999999999;1.2319146046127916;1.2331795534524532;1.2286913643103003
121.5;1.231428767518809;1.232661687827716;1.2282507835787442
121.6;1.2309949578124961;1.232217104766409;1.227847401867537
121.69999999999999;1.2306146813162593;1.2318421366004386;1.2274865246502882
121.80000000000001;1.2303095995281186;1.2315577993861924;1.227177477264951
121.89999999999999;1.2302799522807837;1.231620748240413;1.2270214278821545
122;1.2311621496386997;1.232789520186146;1.2273887446302518
122.1;1.234018347556933;1.2362237944888774;1.2289081116887959
122.19999999999999;1.2400225892633434;1.243275003306673;1.2323578097483108
122.30000000000001;1.2508378154084194;1.256167552733183;1.2389808182973872
122.39999999999999;1.2697935565802678;1.2802343045360038;1.2512660895293484
122.5;1.3020732238672428;1.3229846280143853;1.2732927343504128
122.6;1.3523390625331222;1.3900621788692111;1.3089875851365804
122.69999999999999;1.4255129522298906;1.4824942297556765;1.3634273566217272
122.80000000000001;1.507379981082003;1.5736378566331402;1.4276259929631008
122.89999999999999;1.579832627902886;1.6425860993224075;1.4873306711292462
123;1.635818456888334;1.6892430809562047;1.5351923731050616
123.1;1.6772447504923969;1.7207669896487443;1.5716113777547862
123.19999999999999;1.7072945096893304;1.7421627963091484;1.5989496430588055
123.30000000000001;1.7288297594613182;1.7567471266725259;1.6196250890089436
123.39999999999999;1.7438089624035749;1.7664945709315434;1.6352748116677025
123.5;1.7538433280711807;1.7727855754713404;1.6470998649022015
123.6;1.7597300265650944;1.7761989117094676;1.655692114992732
123.69999999999999;1.7624707051554724;1.7774279950432788;1.6617832685337086
123.80000000000001;1.7626974230503476;1.7767804055820713;1.6658074974652501
123.89999999999999;1.7607355395072408;1.7743204041243812;1.6679584214465784
124;1.7568568477287785;1.7701282869378194;1.668388962300691
124.1;1.7512603376166067;1.7643472272969676;1.6672231417853054
124.19999999999999;1.7443473795435247;1.7573327262764649;1.6647414589478233
124.30000000000001;1.7365247292934254;1.7494900788192869;1.6612439872243507
124.39999999999999;1.727683532400039;1.7407139248644636;1.6566515937393762
124.5;1.7180178179909018;1.7311965079431526;1.6511134127300993
124.6;1.7079472114988403;1.7213513128048086;1.6449610341653182
124.69999999999999;1.6976550781194777;1.7113526358769486;1.6383456878757567
124.80000000000001;1.6873677313784563;1.7013882282388282;1.6314717881874083
124.89999999999999;1.6772444393445076;1.6915822691826174;1.624451459451975
125;1.6674599751454748;1.6820922610730134;1.6174117960470975
125.1;1.658265794749367;1.6731689693819884;1.610536742622876
125.19999999999999;1.6499220867783693;1.6650800327076336;1.604027817015153
125.30000000000001;1.6426811547682425;1.6580838693854056;1.5981159110401675
125.39999999999999;1.6366042841977677;1.6522476356838243;1.5928947370690318
125.5;1.6317055220258931;1.6475932909345303;1.5884222880798669
125.6;1.6279657127183655;1.6441109859756227;1.5847459172806657
125.69999999999999;1.6252684477325787;1.6416831138460846;1.5818425967163885
125.80000000000001;1.6233858924102533;1.640059185243354;1.5796087614959093
125.89999999999999;1.6219672588678709;1.6388459930947499;1.5778405552023766
126;1.6206715401633363;1.6376710501227836;1.576314718912905
126.1;1.6191618693224608;1.6361838844556738;1.574793378341209
126.19999999999999;1.6171579586240379;1.634132967967654;1.5730407260044021
126.30000000000001;1.6145329949266112;1.6314239256921985;1.5709321938696255
126.39999999999999;1.6113373683702688;1.6281186640284946;1.568485389940508
126.5;1.6075919299635204;1.6242746643304946;1.5656640245104754
126.6;1.6032882318877237;1.6198672838812131;1.5624843838029692
126.69999999999999;1.5984675079762154;1.6149651073081623;1.5589263564160214
126.80000000000001;1.5932032260599327;1.6096420872802528;1.555004696757363
126.89999999999999;1.5875556938424051;1.6039325610708095;1.5507480812050962
127;1.5815682297929519;1.597856604325585;1.5461765170149098
127.1;1.5752709159714076;1.5914419631840917;1.5413069231470908
127.19999999999999;1.5687084076931657;1.5847428295519626;1.5361668085474722
127.30000000000001;1.5619057510069303;1.5777920331903532;1.5307627688224448
127.39999999999999;1.5549572895809063;1.5706881699770852;1.5251847654739148
127.5;1.5479142579423757;1.5634804643866784;1.5194777745565924
127.6;1.540782751388095;1.5561687719135084;1.513641716048932
127.69999999999999;1.5335745921330923;1.5487593498563579;1.507687626911891
127.80000000000001;1.5263050310919992;1.5412674650700693;1.501632738030292
127.89999999999999;1.5190036799723077;1.5337258302663543;1.4954988939296694
128;1.5117051506336774;1.5261761492570562;1.4893107880489653
128.1;1.5044368310129224;1.5186523193143886;1.4830973930423461
128.20000000000002;1.497220582862264;1.5111777733197176;1.4768804140118583
128.3;1.490073799081491;1.5037674676767026;1.4706737336010791
128.4;1.4830099115088429;1.4964324975115861;1.4644906009632999
128.5;1.476023876928615;1.4891641389624128;1.458335822619656
128.6;1.469099706141446;1.481944473570696;1.4522065191722076
128.70000000000002;1.4622238907577931;1.4747540157278687;1.446094783232545
128.8;1.4553737512401421;1.4675609094761664;1.4399844660070527
128.9;1.4485290171903007;1.460338451098421;1.4338612319295454
129;1.4416696397627076;1.453062891210122;1.4277116028975323
